Linear Regression,Ridge,Lasso,Random Forest,Gradient Boosting (GBM),SVR,Setting,Dataset
0.2600529385141789,0.29801965071732023,0.9376035176018539,0.2760812640926874,0.3197140439423992,1.066066712714924,W/o High,sandbox.csv
0.22395210207801708,0.24798502937062805,1.020296729788754,0.19982271731101184,0.2159911184216618,2.128882970333611,W/o High,shiba_inu.csv
0.20347917235485746,0.23887136076734405,0.20466956018810475,0.28811029992526627,0.2612238103508553,0.6647764456807106,W/o High,solana.csv
0.21643057263073454,0.229595705310225,0.644310543705227,0.21833952474918147,0.21218186232610062,0.4970462407623491,W/o High,stacks.csv
0.13560270729773313,0.1416320582005974,0.47046031800264115,0.148685144352842,0.17063735396273727,0.7175879053362064,W/o High,stellar.csv
0.20258950788403401,0.23802158324765835,0.2771734744112361,0.2402025060177959,0.2551490000739209,0.3085567387795331,W/o High,sui.csv
0.014566328460570318,0.014186864716865703,0.016159255122957267,0.014858494351630011,0.015203517180532505,0.04048675648682319,W/o High,tether.csv
0.19087905358195476,0.19941182406017058,0.6842729237856386,0.1957590897949062,0.23345849060385448,0.8197107346856166,W/o High,tezos.csv
0.17200992062172385,0.2531770375922439,0.6307453574346849,0.20660239948818362,0.23726201519164114,0.7762177881722194,W/o High,theta.csv
0.23497211177045074,0.263258983916579,0.5481466519035121,0.34020937855252753,0.3557716433340702,0.42705384842221833,W/o High,the_graph.csv
0.18583149864352275,0.179240283737374,0.42186690609718824,0.17112413773823315,0.17576037621470722,0.46568121845820415,W/o High,toncoin.csv
0.12573960899319567,0.15017669141038292,0.49709479090083225,0.16253644233277612,0.1595103884550941,0.3146643313545634,W/o High,tron.csv
0.15748966995543068,0.1915947514147181,0.2909428453362579,0.18413206371109558,0.2221652779325084,0.5926920182277965,W/o High,uniswap.csv
0.011440627836218176,0.011142585782821277,0.012088129395682776,0.010015324525476741,0.012688230292436004,0.11702431782938505,W/o High,usd_coin.csv
0.1601673046529072,0.20853075661354806,0.8463550273965306,0.16766952246953504,0.166978272085604,2.003354286555664,W/o High,vechain.csv
0.1335808699690693,0.13689030085447784,0.4196409356342891,0.1737444895663016,0.1677417297385094,0.28929601883222145,W/o High,xrp.csv
0.1691364767682616,0.1750977792681126,0.17018982263216434,0.18284324125812865,0.1777067630213538,0.4950648440507723,W/o Low,aave.csv
